Concat,id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,DIR,VELMEDIA,RACHA,SOL,PRESMAX,PRESMIN
37348 32,2002321259,1.04,02/04/2002,42.353734,-7.392781,1,3,32,23,CASTRO CALDELAS,4,1,2,,,45,55,5,1,,65,143,10.6,6,5,16.2,26,2.8,10.8,1.9,994.7,988.5
37348 32,2002321267,3,02/04/2002,41.923662,-7.213416,1,3,32,91,VILARDEVÃ“S,4,1,0,,,75,85,6,1,,,143,10.6,6,5,16.2,26,2.8,10.8,1.9,994.7,988.5
37348 32,2002321273,3,02/04/2002,42.477034,-6.952572,1,3,32,73,RUBIÃ,4,1,1,,,80,90,18,0,,9060,143,10.6,6,5,16.2,26,2.8,10.8,1.9,994.7,988.5
37354 32,2002321278,1,08/04/2002,42.534678,-7.923639,1,3,32,76,SAN CRISTOVO DE CEA,4,1,0,,,95,105,8,0,,,143,13.6,0.1,7.6,19.6,14,1.4,10.3,3.1,995.1,985.5
37355 32,2002321279,2,09/04/2002,42.312721,-7.19375,1,3,32,44,MANZANEDA,4,1,2,,,40,60,7,1,,,143,12.3,0,4.6,20,8,0.3,6.1,0.9,995.8,992.5
37358 32,2002321286,1,12/04/2002,41.88917,-8.129934,1,3,32,42,LOBIOS,4,1,1,,,40,65,5,0,,,143,10.7,0,7,14.4,2,1.9,8.6,0.1,991.4,981.9
37359 32,2002321290,2,13/04/2002,42.337957,-7.352263,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,80,90,5,1,,,143,8.5,0,1.4,15.6,6,1.1,9.2,8.1,995.7,991.4
37359 32,2002321292,1.5,13/04/2002,42.484807,-7.039153,1,3,32,88,VILAMARTÃN DE VALDEORRAS,4,1,0,,,105,165,4,0,,,143,8.5,0,1.4,15.6,6,1.1,9.2,8.1,995.7,991.4
37359 32,2002321293,3.85,13/04/2002,42.062663,-7.285943,1,3,32,21,CASTRELO DO VAL,4,1,1,,,133,138,13,1,,,143,8.5,0,1.4,15.6,6,1.1,9.2,8.1,995.7,991.4
37359 32,2002321294,2,13/04/2002,42.467646,-7.085108,1,3,32,88,VILAMARTÃN DE VALDEORRAS,4,1,0,,,120,135,8,0,,,143,8.5,0,1.4,15.6,6,1.1,9.2,8.1,995.7,991.4
37360 32,2002321295,3,14/04/2002,42.020825,-7.296548,1,3,32,71,RIÃ“S,4,1,1,,,90,100,5,0,,,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321296,2.51,14/04/2002,41.923662,-7.213416,1,3,32,91,VILARDEVÃ“S,4,1,1,,,105,110,5,1,,41,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321297,3.5,14/04/2002,42.062005,-8.038309,1,3,32,6,BANDE,4,1,1,,,85,90,5,1,,,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321300,1.1,14/04/2002,42.411137,-7.370498,1,3,32,23,CASTRO CALDELAS,4,1,1,,,70,105,5,1,,256,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321302,1,14/04/2002,42.295141,-7.910369,1,3,32,8,BARBADÃS,4,1,0,,,85,140,11,1,,712,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321303,1,14/04/2002,42.189898,-7.149042,1,3,32,86,VIANA DO BOLO,4,1,1,,,35,50,5,0,,,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321304,2.5,14/04/2002,42.283668,-7.350925,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,90,105,6,0,,3021,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37360 32,2002321306,2,14/04/2002,42.217386,-7.092569,1,3,32,86,VIANA DO BOLO,4,1,1,,,65,75,5,0,,,143,9,0,0.8,17.2,32,1.1,7.8,5.4,999.9,995.7
37361 32,2002321308,6,15/04/2002,41.911383,-7.496602,1,3,32,53,OÃMBRA,4,1,1,,,170,180,7,2,,,143,10.4,0,1.2,19.6,31,1.1,6.1,8.7,1000.9,998.1
37361 32,2002321310,1.5,15/04/2002,42.367946,-7.445781,1,3,32,23,CASTRO CALDELAS,4,1,1,,,55,65,6,1,,4393,143,10.4,0,1.2,19.6,31,1.1,6.1,8.7,1000.9,998.1
37361 32,2002321311,8,15/04/2002,42.22277,-7.683854,1,3,32,7,BAÃ‘OS DE MOLGAS,4,1,0,,,110,125,18,1,,,143,10.4,0,1.2,19.6,31,1.1,6.1,8.7,1000.9,998.1
37361 32,2002321314,3,15/04/2002,42.00364,-7.837412,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,80,110,8,1,,,143,10.4,0,1.2,19.6,31,1.1,6.1,8.7,1000.9,998.1
37362 32,2002321317,1.6,16/04/2002,41.923695,-7.45256,1,3,32,85,VERÃN,4,1,0,,,105,150,22,2,,5110,143,11.4,0,2.2,20.6,31,1.7,7.5,9.7,1001.8,997.9
37362 32,2002321318,1.5,16/04/2002,42.25773,-7.839763,1,3,32,79,TABOADELA,4,1,0,,,60,130,6,1,,6655,143,11.4,0,2.2,20.6,31,1.7,7.5,9.7,1001.8,997.9
37362 32,2002321319,2,16/04/2002,42.22277,-7.683854,1,3,32,7,BAÃ‘OS DE MOLGAS,4,1,1,,,70,80,9,1,,,143,11.4,0,2.2,20.6,31,1.7,7.5,9.7,1001.8,997.9
37362 32,2002321321,5,16/04/2002,41.96825,-7.27029,1,3,32,71,RIÃ“S,4,1,1,,,145,150,11,1,,7062,143,11.4,0,2.2,20.6,31,1.7,7.5,9.7,1001.8,997.9
37362 32,2002321324,6,16/04/2002,42.345413,-6.904879,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,280,285,5,1,,,143,11.4,0,2.2,20.6,31,1.7,7.5,9.7,1001.8,997.9
37363 32,2002321332,2,17/04/2002,42.055211,-7.969382,1,3,32,6,BANDE,4,1,4,,,80,95,6,1,,,143,9.6,1.7,3.4,15.8,33,1.1,4.4,1.6,1001.1,1000.1
37363 32,2002321333,2,17/04/2002,42.212108,-7.951316,1,3,32,20,CARTELLE,4,1,0,,,80,90,16,2,,,143,9.6,1.7,3.4,15.8,33,1.1,4.4,1.6,1001.1,1000.1
37364 32,2002321337,4,18/04/2002,42.22277,-7.683854,1,3,32,7,BAÃ‘OS DE MOLGAS,4,1,0,,,80,100,13,2,,,143,15.5,0,8.6,22.4,22,1.1,6.9,6.7,1004.2,999.8
37364 32,2002321338,1,18/04/2002,42.257138,-7.223173,1,3,32,44,MANZANEDA,4,1,2,,,95,100,5,0,,,143,15.5,0,8.6,22.4,22,1.1,6.9,6.7,1004.2,999.8
37364 32,2002321340,1.1,18/04/2002,42.303225,-7.518857,1,3,32,49,MONTEDERRAMO,4,1,0,,,70,75,1,0,,991,143,15.5,0,8.6,22.4,22,1.1,6.9,6.7,1004.2,999.8
37364 32,2002321342,3,18/04/2002,42.432006,-6.87924,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,145,175,10,1,,2417,143,15.5,0,8.6,22.4,22,1.1,6.9,6.7,1004.2,999.8
37364 32,2002321343,1,18/04/2002,42.00364,-7.837412,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,70,90,9,1,,,143,15.5,0,8.6,22.4,22,1.1,6.9,6.7,1004.2,999.8
37365 32,2002321346,3.5,19/04/2002,42.062663,-7.285943,1,3,32,21,CASTRELO DO VAL,4,1,20,,,105,115,8,1,,,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321351,9,19/04/2002,42.055211,-7.969382,1,3,32,6,BANDE,4,1,19,,,211,266,28,3,,,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321352,2,19/04/2002,41.961623,-8.036682,1,3,32,41,LOBEIRA,4,1,19,,,111,174,5,1,,12410,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321353,7.5,19/04/2002,42.131385,-7.072938,1,3,32,86,VIANA DO BOLO,4,1,1,,,315,335,12,1,,828,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321354,7.3,19/04/2002,42.286665,-7.163543,1,3,32,44,MANZANEDA,4,1,0,,,545,560,6,0,,1300,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321355,3.2,19/04/2002,42.277541,-7.394488,1,3,32,29,CHANDREXA DE QUEIXA,4,1,0,,,60,70,5,0,,273,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37365 32,2002321356,4,19/04/2002,42.377297,-7.355024,1,3,32,23,CASTRO CALDELAS,4,1,0,,,110,120,5,0,,7432,143,14.2,0,3.6,24.8,27,1.4,6.1,12.1,1006.9,1002.3
37366 32,2002321364,1.5,20/04/2002,42.153179,-7.707604,1,3,32,36,XUNQUEIRA DE AMBÃA,5,,0,,,80,85,5,2,,3352,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37366 32,2002321365,1.5,20/04/2002,41.968512,-7.388564,1,3,32,85,VERÃN,4,1,0,,,50,140,30,3,,3696,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37366 32,2002321370,2,20/04/2002,41.951958,-8.048507,1,3,32,41,LOBEIRA,4,1,1,,,80,120,16,2,,,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37366 32,2002321371,2,20/04/2002,42.333435,-8.200064,1,3,32,18,CARBALLEDA DE AVIA,5,,0,,,155,245,17,1,,4471,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37366 32,2002321374,1.5,20/04/2002,42.171127,-7.115715,1,3,32,86,VIANA DO BOLO,4,1,2,,,90,150,8,0,,898,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37366 32,2002321379,4.5,20/04/2002,42.22277,-7.683854,1,3,32,7,BAÃ‘OS DE MOLGAS,4,1,0,,,320,350,5,1,,2555,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37367 32,2002321383,2.5,21/04/2002,42.21825,-7.369252,1,3,32,29,CHANDREXA DE QUEIXA,4,1,1,,,125,135,5,1,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321386,4,21/04/2002,42.367946,-7.445781,1,3,32,23,CASTRO CALDELAS,4,1,1,,,170,185,6,2,,2787,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321387,2.5,21/04/2002,42.385038,-7.354725,1,3,32,23,CASTRO CALDELAS,5,,0,,,150,155,4,0,,41196,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321398,1.5,21/04/2002,42.437456,-8.269102,1,3,32,4,AVIÃ“N,4,1,0,,,115,145,6,1,,2235,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321400,2,21/04/2002,42.21825,-7.369252,1,3,32,29,CHANDREXA DE QUEIXA,4,1,0,,,45,60,3,0,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321402,1,21/04/2002,42.189519,-7.107624,1,3,32,86,VIANA DO BOLO,4,1,2,,,120,140,6,1,,448,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37366 32,2002321409,35,20/04/2002,42.357833,-6.943747,1,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,0,,,1150,1445,16,2,,,143,16.2,0,4,28.4,26,1.4,5.8,12.2,1009.1,1005.7
37367 32,2002321410,2.5,21/04/2002,41.916913,-7.99867,1,3,32,51,MUIÃ‘OS,4,1,1,,,85,185,16,3,,8268,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321412,3,21/04/2002,42.216282,-8.027503,1,3,32,20,CARTELLE,4,1,0,,,100,170,20,4,,3620,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321413,5,21/04/2002,41.916913,-7.99867,1,3,32,51,MUIÃ‘OS,4,1,2,,,180,185,16,1,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321414,13.5,21/04/2002,42.367946,-7.445781,1,3,32,23,CASTRO CALDELAS,4,1,1,,,168,213,6,1,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321415,4,21/04/2002,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,160,180,5,0,,2623,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321416,1.2,21/04/2002,42.362881,-7.414612,1,3,32,23,CASTRO CALDELAS,4,1,1,,,45,110,5,0,,483,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321417,5,21/04/2002,42.544542,-8.046952,1,3,32,61,PIÃ‘OR,4,1,0,,,140,170,17,2,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321420,1.5,21/04/2002,42.378409,-7.296097,1,3,32,70,SAN XOAN DE RIO,4,1,2,,,50,100,6,0,,3766,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37367 32,2002321423,2,21/04/2002,41.969725,-8.149018,1,3,32,30,ENTRIMO,4,1,2,,,65,85,6,1,,,143,18.4,0,6.2,30.6,29,0.8,4.4,12.3,1010.3,1005.8
37368 32,2002321425,2,22/04/2002,41.916913,-7.99867,1,3,32,51,MUIÃ‘OS,4,1,2,,,170,180,11,1,,,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321433,15,22/04/2002,42.22277,-7.683854,1,3,32,7,BAÃ‘OS DE MOLGAS,4,1,0,,,205,225,14,3,,,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321434,1,22/04/2002,42.367946,-7.445781,1,3,32,23,CASTRO CALDELAS,4,1,1,,,150,315,6,1,,806,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321443,3.5,22/04/2002,41.96825,-7.27029,1,3,32,71,RIÃ“S,4,1,1,,,90,140,11,1,,,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321446,6,22/04/2002,41.92347,-8.184125,1,3,32,30,ENTRIMO,4,1,2,,,295,391,10,1,,2544,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321450,1,22/04/2002,42.321139,-7.364546,1,3,32,29,CHANDREXA DE QUEIXA,4,1,1,,,65,85,5,0,,2288,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321451,15,22/04/2002,42.188485,-7.985409,1,3,32,68,RAMIRÃS,4,1,0,,,370,395,31,3,,61815,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321452,3,22/04/2002,42.204885,-7.096288,1,3,32,86,VIANA DO BOLO,4,1,2,,,180,195,6,1,,1179,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37368 32,2002321453,3,22/04/2002,42.078559,-7.837834,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,100,115,6,1,,,143,19.7,0,7.8,31.6,1,0.8,5.8,12.3,1010.7,1006.6
37369 32,2002321454,4.05,23/04/2002,41.969725,-8.149018,1,3,32,30,ENTRIMO,4,1,2,,,100,175,9,1,,8029,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321456,2,23/04/2002,42.188485,-7.985409,1,3,32,68,RAMIRÃS,6,1,0,,,405,525,12,3,,16126,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321461,2.5,23/04/2002,42.188485,-7.985409,1,3,32,68,RAMIRÃS,4,1,0,,,70,160,17,4,,27042,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321462,2,23/04/2002,41.963276,-7.979916,1,3,32,51,MUIÃ‘OS,4,1,19,,,110,130,11,1,,586,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321469,2,23/04/2002,41.961623,-8.036682,1,3,32,41,LOBEIRA,4,1,2,,,115,210,7,1,,1512,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321471,1,23/04/2002,42.321139,-7.364546,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,60,65,5,0,,,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321475,2.7,23/04/2002,42.00202,-7.622655,1,3,32,82,TRASMIRAS,4,1,1,,,115,120,17,1,,,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321481,7.3,23/04/2002,42.266527,-7.458109,1,3,32,49,MONTEDERRAMO,4,1,2,,,225,235,6,0,,753,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321482,30,23/04/2002,42.184245,-7.600433,1,3,32,89,VILAR DE BARRIO,4,1,0,,,340,450,29,5,,58766,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321483,7,23/04/2002,42.073836,-7.86628,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,285,370,8,4,,10796,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321484,1.1,23/04/2002,42.311929,-7.452366,1,3,32,49,MONTEDERRAMO,4,1,2,,,70,78,5,0,,458,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321486,2.5,23/04/2002,42.153179,-7.707604,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,95,105,5,1,,,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321492,1,23/04/2002,42.153179,-7.707604,1,3,32,36,XUNQUEIRA DE AMBÃA,4,1,0,,,40,45,5,1,,,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321494,14,23/04/2002,41.995212,-7.864622,1,3,32,16,CALVOS DE RANDÃN,4,1,1,,,470,544,23,2,,5678,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321495,75,23/04/2002,42.039727,-7.849742,1,3,32,62,PORQUEIRA,4,1,1,,,575,680,25,7,,47775,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37369 32,2002321497,56,23/04/2002,42.234303,-7.831503,1,3,32,79,TABOADELA,4,1,0,,,510,540,33,4,,26012,143,19.6,0,7.6,31.6,27,1.4,7.8,12.4,1010.7,1005.3
37370 32,2002321500,1,24/04/2002,42.211113,-7.241581,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,146,155,6,0,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321501,3,24/04/2002,42.00364,-7.837412,1,3,32,16,CALVOS DE RANDÃN,4,1,0,,,130,205,19,1,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321508,1,24/04/2002,42.078559,-7.837834,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,67,80,9,1,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321510,3,24/04/2002,42.357993,-7.365363,1,3,32,23,CASTRO CALDELAS,4,1,2,,,115,355,6,0,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321511,1.1,24/04/2002,42.244404,-7.373705,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,80,85,5,0,,1451,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321513,2,24/04/2002,42.039727,-7.849742,1,3,32,62,PORQUEIRA,4,1,0,,,155,355,26,4,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321514,2,24/04/2002,42.224246,-7.805576,1,3,32,1,ALLARIZ,4,1,0,,,140,225,18,2,,439,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321517,1,24/04/2002,42.44069,-8.014276,1,3,32,45,MASIDE,4,1,0,,,45,80,6,1,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321519,1,24/04/2002,42.390311,-7.753435,1,3,32,52,NOGUEIRA DE RAMUÃN,4,1,0,,,145,315,8,5,,2055,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321520,1.7,24/04/2002,42.270645,-8.249436,1,3,32,46,MELÃ“N,4,1,0,,,72,75,6,0,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321523,20.5,24/04/2002,42.352302,-7.661995,1,3,32,31,ESGOS,4,1,0,,,180,240,6,2,,1839,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321526,4.1,24/04/2002,42.304143,-8.241844,1,3,32,46,MELÃ“N,4,1,0,,,135,137,11,1,,111,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321530,1.5,24/04/2002,42.170936,-8.027435,1,3,32,68,RAMIRÃS,4,1,0,,,80,150,8,0,,904,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321531,50,24/04/2002,42.419056,-7.762456,1,3,32,52,NOGUEIRA DE RAMUÃN,4,1,0,,,765,825,54,0,,245255,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321532,120,24/04/2002,42.427862,-7.739149,1,3,32,52,NOGUEIRA DE RAMUÃN,4,1,0,,,780,810,28,4,,363901,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321533,14,24/04/2002,42.114818,-7.493944,1,3,32,39,LAZA,4,1,0,,,207,374,32,3,,36571,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321534,3,24/04/2002,41.92347,-8.184125,1,3,32,30,ENTRIMO,4,1,2,,,275,305,12,0,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321535,3.2,24/04/2002,42.062663,-7.285943,1,3,32,21,CASTRELO DO VAL,4,1,20,,,355,445,3,0,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37370 32,2002321537,1,24/04/2002,41.979902,-7.681119,1,3,32,5,BALTAR,4,1,1,,,165,175,2,1,,,143,20.2,0,8.8,31.6,28,1.4,7.8,12.4,1008.6,1004.2
37371 32,2002321539,3,25/04/2002,42.2711,-7.527212,1,3,32,49,MONTEDERRAMO,4,1,2,,,90,100,6,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321541,3,25/04/2002,41.986393,-8.068565,1,3,32,41,LOBEIRA,4,1,2,,,260,340,5,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321542,2,25/04/2002,42.062663,-7.285943,1,3,32,21,CASTRELO DO VAL,4,1,1,,,45,85,5,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321545,2.5,25/04/2002,42.234061,-7.430299,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,120,130,6,0,,7531,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321553,1.5,25/04/2002,42.107337,-7.837236,1,3,32,67,RAIRIZ DE VEIGA,4,1,0,,,70,220,13,2,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321554,3,25/04/2002,42.247705,-7.267098,1,3,32,44,MANZANEDA,4,1,2,,,120,130,6,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321555,3,25/04/2002,42.217695,-7.201441,1,3,32,92,VILARIÃ‘O DE CONSO,4,1,1,,,130,145,6,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321556,80,25/04/2002,42.243866,-7.596146,1,3,32,43,MACEDA,5,,0,,,895,1015,12,4,,14478,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321557,1,25/04/2002,42.234061,-7.430299,1,3,32,29,CHANDREXA DE QUEIXA,4,1,2,,,100,110,5,0,,3075,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321558,2,25/04/2002,42.305213,-7.869805,1,3,32,75,SAN CIBRAO DAS VIÃ‘AS,5,,0,,,120,145,2,1,,1872,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321559,3,25/04/2002,42.357834,-8.297918,1,3,32,4,AVIÃ“N,4,1,0,,,95,115,11,1,,2002,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321565,2.5,25/04/2002,41.978371,-7.565493,1,3,32,28,CUALEDRO,4,1,1,,,95,105,6,1,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321566,2,25/04/2002,42.270302,-7.185638,1,3,32,44,MANZANEDA,4,1,2,,,40,80,6,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321567,53,25/04/2002,42.286446,-7.204859,1,3,32,44,MANZANEDA,4,1,1,,,305,320,22,3,,39050,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321568,5,25/04/2002,42.270302,-7.185638,1,3,32,44,MANZANEDA,4,1,2,,,100,105,11,1,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
37371 32,2002321570,1,25/04/2002,42.114404,-8.02761,1,3,32,84,VEREA,4,1,0,,,60,85,7,0,,,143,18.9,0,6.8,31,31,1.1,6.7,12.5,1008.5,1003.8
